State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -1.072104 	 0.000000 	 0.000000 	 5.964464 
( 0,  1) 	 -0.216776 	 0.000000 	 0.000000 	 0.000000 
( 0,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  5) 	 0.000000 	 0.000000 	 1.000335 	 0.000000 
( 0,  6) 	 0.000000 	 0.000000 	 1.135335 	 0.000000 
( 0,  7) 	 0.000000 	 0.000000 	 1.013567 	 0.000000 
( 0,  8) 	 0.000000 	 0.000000 	 0.000000 	 5.999698 
( 0,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  0) 	 0.000000 	 0.000000 	 1.000000 	 4.763456 
( 1,  1) 	 0.000000 	 0.000000 	 1.013232 	 0.000000 
( 1,  2) 	 0.000000 	 0.000000 	 1.135671 	 0.000000 
( 1,  3) 	 0.000000 	 0.000000 	 1.135671 	 0.000000 
( 1,  4) 	 0.000000 	 0.000000 	 1.135671 	 0.000000 
( 1,  5) 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
( 1,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  9) 	 5.878534 	 0.000000 	 0.000000 	 0.000000 
( 2,  0) 	 0.000000 	 0.000000 	 0.000000 	 4.794712 
( 2,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  8) 	 0.000000 	 18.531653 	 0.000000 	 0.000000 
( 2,  9) 	 0.000000 	 1.542717 	 0.000000 	 0.000000 
( 3,  0) 	 0.000000 	 0.000000 	 0.000000 	 4.833385 
( 3,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  6) 	 0.000000 	 0.000000 	 12.667427 	 0.000000 
( 3,  7) 	 0.000000 	 0.000000 	 13.921041 	 0.000000 
( 3,  8) 	 0.000000 	 17.638916 	 0.000000 	 5.794810 
( 3,  9) 	 9.481475 	 1.189637 	 3.275228 	 0.000000 
( 4,  0) 	 0.000000 	 0.853646 	 0.000000 	 4.446650 
( 4,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  6) 	 0.000000 	 12.731458 	 0.000000 	 0.000000 
( 4,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  9) 	 0.000000 	 11.556271 	 1.378792 	 0.000000 
( 5,  0) 	 0.000000 	 0.000000 	 4.709656 	 0.000000 
( 5,  1) 	 0.000000 	 0.000000 	 5.272273 	 0.000000 
( 5,  2) 	 0.000000 	 0.000000 	 5.596468 	 0.000000 
( 5,  3) 	 0.000000 	 0.000000 	 5.961225 	 0.000000 
( 5,  4) 	 0.000000 	 0.000000 	 6.362660 	 0.000000 
( 5,  5) 	 0.000000 	 0.000000 	 6.805089 	 0.000000 
( 5,  6) 	 0.000000 	 6.251374 	 7.263979 	 0.000000 
( 5,  7) 	 0.000000 	 0.000000 	 8.020774 	 0.000000 
( 5,  8) 	 0.000000 	 0.000000 	 9.749166 	 -0.122104 
( 5,  9) 	 0.000000 	 10.618269 	 0.000000 	 0.000000 
( 6,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  2) 	 0.000000 	 0.000000 	 -0.107832 	 0.000000 
( 6,  3) 	 0.000000 	 0.000000 	 0.000000 	 1.371767 
( 6,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  6) 	 0.000000 	 12.015458 	 1.137013 	 0.000000 
( 6,  7) 	 0.000000 	 0.000000 	 1.033239 	 0.000000 
( 6,  8) 	 0.000000 	 3.629245 	 0.013567 	 0.000000 
( 6,  9) 	 0.000000 	 4.170051 	 0.000000 	 0.000000 
( 7,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  2) 	 0.000000 	 0.000000 	 1.699082 	 0.000000 
( 7,  3) 	 0.000000 	 0.000000 	 5.061731 	 0.000000 
( 7,  4) 	 0.000000 	 0.000000 	 6.413605 	 0.000000 
( 7,  5) 	 0.000000 	 0.000000 	 11.771718 	 0.000000 
( 7,  6) 	 1.321959 	 12.597248 	 0.000000 	 0.000000 
( 7,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  1) 	 0.000000 	 0.000000 	 6.642036 	 0.000335 
( 8,  2) 	 0.000000 	 0.135033 	 6.824220 	 0.000000 
( 8,  3) 	 0.000000 	 4.590286 	 0.000000 	 0.878198 
( 8,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  5) 	 0.845143 	 7.160691 	 0.000000 	 0.000000 
( 8,  6) 	 0.440661 	 0.000000 	 0.000000 	 0.000000 
( 8,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  1) 	 0.000000 	 0.000000 	 0.271677 	 0.000000 
( 9,  2) 	 0.000000 	 1.027027 	 0.000000 	 0.000000 
( 9,  3) 	 0.000000 	 0.000000 	 1.000705 	 0.000000 
( 9,  4) 	 0.000000 	 0.000000 	 1.135671 	 0.000000 
( 9,  5) 	 0.000000 	 1.624292 	 0.000000 	 0.000000 
( 9,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
