State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -0.27 	 -0.00 	 -2.27 	 -6.81 
( 0,  1) 	 -2.00 	 -0.27 	 -1.09 	 -3.08 
( 0,  2) 	 -0.54 	 -0.00 	 -0.82 	 -0.27 
( 0,  3) 	 -0.27 	 -0.00 	 -0.55 	 -0.27 
( 0,  4) 	 -0.00 	 -0.00 	 -0.81 	 -0.27 
( 0,  5) 	 -0.00 	 -0.54 	 -4.54 	 -0.00 
( 0,  6) 	 -0.00 	 -0.27 	 -5.08 	 -0.27 
( 0,  7) 	 -0.00 	 -2.27 	 -5.08 	 -2.54 
( 0,  8) 	 -0.00 	 -0.27 	 -2.81 	 -2.54 
( 0,  9) 	 -0.81 	 -0.00 	 -2.27 	 -2.54 
( 1,  0) 	 -0.00 	 -0.27 	 -3.08 	 -5.63 
( 1,  1) 	 -0.54 	 -2.54 	 -7.08 	 -3.09 
( 1,  2) 	 -2.27 	 -0.27 	 -7.35 	 -0.55 
( 1,  3) 	 -2.27 	 -0.27 	 -5.09 	 -2.54 
( 1,  4) 	 -0.54 	 -0.54 	 -2.55 	 -2.54 
( 1,  5) 	 -0.27 	 -4.27 	 -0.82 	 -0.27 
( 1,  6) 	 -0.00 	 -0.81 	 -0.82 	 -0.27 
( 1,  7) 	 -0.00 	 -2.82 	 -2.54 	 -2.54 
( 1,  8) 	 -0.81 	 -0.82 	 -0.54 	 -0.81 
( 1,  9) 	 -6.27 	 -0.82 	 -0.27 	 -2.27 
( 2,  0) 	 -0.00 	 -0.54 	 -0.27 	 -5.36 
( 2,  1) 	 -0.00 	 -4.81 	 -0.82 	 -3.09 
( 2,  2) 	 -0.27 	 -0.81 	 -0.82 	 -0.55 
( 2,  3) 	 -0.54 	 -2.00 	 -0.82 	 -2.81 
( 2,  4) 	 -2.27 	 -0.54 	 -0.81 	 -2.54 
( 2,  5) 	 -2.27 	 -3.09 	 -0.00 	 -0.54 
( 2,  6) 	 -0.27 	 -0.82 	 -0.27 	 -0.54 
( 2,  7) 	 -0.27 	 -5.36 	 -0.27 	 -2.27 
( 2,  8) 	 -0.55 	 -5.63 	 -0.00 	 -0.27 
( 2,  9) 	 -3.35 	 -7.36 	 -0.00 	 -0.27 
( 3,  0) 	 -0.00 	 -0.54 	 -0.27 	 -5.09 
( 3,  1) 	 -0.00 	 -5.08 	 -0.28 	 -2.82 
( 3,  2) 	 -0.00 	 -0.55 	 -0.55 	 -0.55 
( 3,  3) 	 -0.00 	 -0.54 	 -2.54 	 -2.54 
( 3,  4) 	 -0.27 	 -0.54 	 -4.27 	 -0.82 
( 3,  5) 	 -0.27 	 -4.54 	 -0.81 	 -2.54 
( 3,  6) 	 -0.54 	 -1.36 	 -2.00 	 -2.54 
( 3,  7) 	 -2.27 	 -4.82 	 -0.27 	 -0.54 
( 3,  8) 	 -2.81 	 -3.90 	 -0.00 	 -0.00 
( 3,  9) 	 -4.54 	 -8.44 	 -0.00 	 -0.00 
( 4,  0) 	 -0.00 	 -0.54 	 -2.54 	 -2.81 
( 4,  1) 	 -0.00 	 -4.81 	 -2.81 	 -0.55 
( 4,  2) 	 -0.27 	 -0.81 	 -2.27 	 -0.55 
( 4,  3) 	 -0.00 	 -2.00 	 -0.55 	 -2.54 
( 4,  4) 	 -0.00 	 -0.54 	 -1.09 	 -0.82 
( 4,  5) 	 -0.54 	 -2.81 	 -0.55 	 -2.54 
( 4,  6) 	 -2.00 	 -2.82 	 -1.09 	 -3.08 
( 4,  7) 	 -0.54 	 -0.82 	 -0.82 	 -0.27 
( 4,  8) 	 -0.27 	 -1.63 	 -0.81 	 -0.00 
( 4,  9) 	 -0.54 	 -12.17 	 -0.00 	 -0.00 
( 5,  0) 	 -0.00 	 -0.54 	 -2.54 	 -2.54 
( 5,  1) 	 -0.27 	 -2.54 	 -2.54 	 -0.55 
( 5,  2) 	 -2.00 	 -0.54 	 -0.55 	 -2.82 
( 5,  3) 	 -0.54 	 -0.27 	 -0.82 	 -2.82 
( 5,  4) 	 -0.27 	 -0.54 	 -4.55 	 -2.54 
( 5,  5) 	 -2.00 	 -0.82 	 -5.36 	 -1.09 
( 5,  6) 	 -0.54 	 -5.36 	 -7.63 	 -4.81 
( 5,  7) 	 -0.54 	 -0.55 	 -7.90 	 -0.54 
( 5,  8) 	 -0.54 	 -1.36 	 -7.09 	 -0.00 
( 5,  9) 	 -0.00 	 -11.90 	 -0.81 	 -0.00 
( 6,  0) 	 -0.00 	 -2.27 	 -0.27 	 -2.54 
( 6,  1) 	 -0.27 	 -0.82 	 -0.27 	 -0.82 
( 6,  2) 	 -0.54 	 -2.28 	 -0.55 	 -4.81 
( 6,  3) 	 -2.00 	 -1.09 	 -2.55 	 -1.36 
( 6,  4) 	 -0.54 	 -4.27 	 -1.63 	 -2.28 
( 6,  5) 	 -0.82 	 -1.63 	 -1.63 	 -1.36 
( 6,  6) 	 -0.82 	 -9.36 	 -3.09 	 -4.81 
( 6,  7) 	 -4.54 	 -1.09 	 -3.36 	 -0.54 
( 6,  8) 	 -4.54 	 -1.09 	 -3.09 	 -0.00 
