State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 0.000000 	 0.000000 	 -0.121433 	 3.184227 
( 0,  1) 	 -0.393867 	 -0.499665 	 -0.066713 	 0.518173 
( 0,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  5) 	 0.000000 	 0.000000 	 8.802253 	 0.000000 
( 0,  6) 	 -0.595569 	 0.000000 	 10.014160 	 0.000000 
( 0,  7) 	 0.000000 	 0.000000 	 10.925362 	 0.000000 
( 0,  8) 	 0.526940 	 0.000000 	 0.000000 	 11.781889 
( 0,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  0) 	 0.000000 	 0.000000 	 0.000000 	 3.418688 
( 1,  1) 	 0.000000 	 0.013232 	 4.939625 	 0.000000 
( 1,  2) 	 0.000000 	 0.000000 	 5.701878 	 0.000000 
( 1,  3) 	 0.000000 	 0.000000 	 6.281366 	 0.000000 
( 1,  4) 	 0.000000 	 0.000000 	 6.688373 	 0.000000 
( 1,  5) 	 0.000000 	 7.591638 	 0.000000 	 -0.121802 
( 1,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  0) 	 0.000000 	 0.000000 	 3.840470 	 0.000000 
( 2,  1) 	 0.059998 	 4.181276 	 0.000000 	 0.000000 
( 2,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  5) 	 0.000000 	 0.932512 	 0.000000 	 0.000000 
( 2,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  8) 	 0.000000 	 12.149543 	 6.013601 	 3.765746 
( 2,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  5) 	 0.000000 	 0.000000 	 8.760844 	 0.000000 
( 3,  6) 	 0.000000 	 0.000000 	 12.403224 	 0.000000 
( 3,  7) 	 0.000000 	 0.000000 	 13.127438 	 0.000000 
( 3,  8) 	 0.000000 	 11.238175 	 5.667935 	 4.638025 
( 3,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  5) 	 0.000000 	 7.566030 	 0.000000 	 0.000000 
( 4,  6) 	 0.000000 	 9.394032 	 0.000000 	 0.000000 
( 4,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  2) 	 0.000000 	 0.000000 	 4.796180 	 0.000000 
( 5,  3) 	 0.000000 	 0.000000 	 5.557192 	 0.000000 
( 5,  4) 	 0.000000 	 0.000000 	 5.895013 	 0.000000 
( 5,  5) 	 0.000000 	 6.801206 	 0.000000 	 0.000000 
( 5,  6) 	 0.000000 	 8.839382 	 0.000000 	 0.000000 
( 5,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  8) 	 0.000000 	 -0.499331 	 -0.875981 	 0.000000 
( 5,  9) 	 -1.114542 	 0.000000 	 -0.500000 	 0.000000 
( 6,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  2) 	 0.000000 	 4.377271 	 0.000000 	 0.000000 
( 6,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  6) 	 0.000000 	 7.961454 	 0.000000 	 0.000000 
( 6,  7) 	 2.436561 	 0.000000 	 0.000000 	 0.000000 
( 6,  8) 	 1.973614 	 0.000000 	 0.000000 	 0.000000 
( 6,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  2) 	 0.000000 	 4.241202 	 0.000000 	 0.000000 
( 7,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  5) 	 0.000000 	 0.000000 	 6.000931 	 0.000000 
( 7,  6) 	 0.000000 	 6.930410 	 0.000000 	 0.000000 
( 7,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  8) 	 0.000000 	 0.000000 	 0.000000 	 -0.000000 
( 7,  9) 	 0.000000 	 0.000000 	 -0.500000 	 0.000000 
( 8,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  1) 	 0.000000 	 0.000000 	 3.164001 	 0.000000 
( 8,  2) 	 0.000000 	 3.657949 	 0.000000 	 -0.000302 
( 8,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  7) 	 0.000000 	 0.000000 	 0.000000 	 -0.000000 
( 8,  8) 	 -0.000000 	 -0.000000 	 -0.328050 	 -0.000000 
( 8,  9) 	 -0.000000 	 -0.405000 	 0.000000 	 0.000000 
( 9,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  2) 	 0.000000 	 0.000000 	 0.000034 	 0.000000 
( 9,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  4) 	 0.000000 	 0.000000 	 -0.000302 	 0.000000 
( 9,  5) 	 0.000000 	 0.000000 	 0.000503 	 -0.500000 
( 9,  6) 	 -0.000015 	 0.000000 	 0.000000 	 -0.750000 
( 9,  7) 	 -0.202500 	 0.000000 	 -0.405000 	 0.000000 
( 9,  8) 	 0.000000 	 -0.000000 	 -0.405000 	 -0.500000 
( 9,  9) 	 -0.328050 	 -0.000000 	 -0.500000 	 -0.500000 
