State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -0.00 	 -0.00 	 -0.00 	 -4.54 
( 0,  1) 	 -0.00 	 -0.00 	 -0.00 	 -0.81 
( 0,  2) 	 -0.27 	 -0.00 	 -0.00 	 -0.00 
( 0,  3) 	 -0.27 	 -0.00 	 -0.27 	 -0.00 
( 0,  4) 	 -0.00 	 -0.00 	 -0.81 	 -0.00 
( 0,  5) 	 -0.00 	 -0.54 	 -4.54 	 -0.00 
( 0,  6) 	 -0.00 	 -0.00 	 -4.81 	 -0.27 
( 0,  7) 	 -0.00 	 -0.00 	 -2.81 	 -2.27 
( 0,  8) 	 -0.00 	 -0.00 	 -2.27 	 -0.54 
( 0,  9) 	 -0.00 	 -0.00 	 -0.27 	 -2.27 
( 1,  0) 	 -0.00 	 -0.00 	 -0.00 	 -5.36 
( 1,  1) 	 -0.27 	 -0.00 	 -0.00 	 -2.82 
( 1,  2) 	 -2.27 	 -0.00 	 -0.27 	 -0.27 
( 1,  3) 	 -2.27 	 -0.55 	 -2.54 	 -0.00 
( 1,  4) 	 -0.27 	 -0.54 	 -2.54 	 -0.00 
( 1,  5) 	 -0.00 	 -4.27 	 -0.82 	 -0.27 
( 1,  6) 	 -0.00 	 -0.54 	 -0.54 	 -0.27 
( 1,  7) 	 -0.00 	 -0.00 	 -0.27 	 -2.54 
( 1,  8) 	 -0.00 	 -0.81 	 -0.54 	 -0.81 
( 1,  9) 	 -0.27 	 -0.00 	 -0.00 	 -2.27 
( 2,  0) 	 -0.00 	 -0.00 	 -0.00 	 -5.36 
( 2,  1) 	 -0.00 	 -0.00 	 -0.00 	 -3.09 
( 2,  2) 	 -0.27 	 -0.54 	 -0.27 	 -0.27 
( 2,  3) 	 -0.27 	 -5.09 	 -3.08 	 -0.27 
( 2,  4) 	 -0.00 	 -1.09 	 -3.09 	 -0.54 
( 2,  5) 	 -0.00 	 -3.09 	 -0.82 	 -2.55 
( 2,  6) 	 -0.00 	 -0.55 	 -0.28 	 -1.36 
( 2,  7) 	 -0.27 	 -1.09 	 -0.81 	 -2.82 
( 2,  8) 	 -0.54 	 -6.54 	 -2.27 	 -2.54 
( 2,  9) 	 -2.27 	 -0.81 	 -0.27 	 -0.54 
( 3,  0) 	 -0.00 	 -0.00 	 -0.27 	 -5.36 
( 3,  1) 	 -0.00 	 -0.00 	 -0.54 	 -2.82 
( 3,  2) 	 -0.00 	 -1.09 	 -1.09 	 -0.55 
