State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -1.590000 	 0.000000 	 11.496558 	 0.000000 
( 0,  1) 	 0.000000 	 0.000000 	 0.000000 	 11.611913 
( 0,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  5) 	 0.000000 	 -2.386466 	 17.428696 	 0.000000 
( 0,  6) 	 0.000000 	 0.000000 	 18.770942 	 0.000000 
( 0,  7) 	 0.000000 	 0.000000 	 18.903413 	 0.000000 
( 0,  8) 	 0.000000 	 0.000000 	 6.177613 	 15.257944 
( 0,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  0) 	 0.000000 	 0.000000 	 3.298341 	 0.000000 
( 1,  1) 	 0.000000 	 0.000000 	 15.483971 	 0.000000 
( 1,  2) 	 0.000000 	 0.000000 	 16.609650 	 0.000000 
( 1,  3) 	 0.000000 	 0.000000 	 16.992364 	 0.000000 
( 1,  4) 	 0.000000 	 0.000000 	 16.625214 	 0.000000 
( 1,  5) 	 0.000000 	 13.706443 	 5.482925 	 0.998792 
( 1,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  7) 	 0.000000 	 0.000000 	 6.013299 	 0.000000 
( 1,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  9) 	 11.726718 	 0.000000 	 0.000000 	 -0.060716 
( 2,  0) 	 0.000000 	 1.013869 	 0.000000 	 0.000000 
( 2,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  5) 	 0.000000 	 4.014834 	 0.000000 	 1.013232 
( 2,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  7) 	 0.000000 	 1.148936 	 0.000000 	 0.000000 
( 2,  8) 	 0.000000 	 12.548891 	 0.000000 	 0.000000 
( 2,  9) 	 4.323428 	 11.284198 	 -0.500000 	 3.434741 
( 3,  0) 	 0.000000 	 1.135671 	 0.000000 	 0.000000 
( 3,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  5) 	 0.000000 	 0.570830 	 3.793373 	 0.000000 
( 3,  6) 	 0.000000 	 0.000000 	 11.827114 	 0.758021 
( 3,  7) 	 0.000000 	 1.136342 	 10.386562 	 2.764270 
( 3,  8) 	 0.000000 	 11.557069 	 0.000000 	 0.000000 
( 3,  9) 	 3.562035 	 10.765664 	 -0.499665 	 0.000000 
( 4,  0) 	 0.000000 	 1.135671 	 0.000000 	 0.000000 
( 4,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  5) 	 0.000000 	 1.834119 	 0.000000 	 0.000000 
( 4,  6) 	 0.000000 	 9.120332 	 0.000000 	 0.000000 
( 4,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  9) 	 -0.905245 	 9.881369 	 -0.500302 	 2.649178 
( 5,  0) 	 0.000000 	 1.135671 	 0.000000 	 0.000000 
( 5,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  4) 	 0.000000 	 0.000000 	 1.000000 	 0.000000 
( 5,  5) 	 0.000000 	 1.136040 	 0.000000 	 0.000000 
( 5,  6) 	 0.000000 	 8.730147 	 0.000000 	 0.000000 
( 5,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  9) 	 0.000000 	 9.221863 	 -0.500000 	 0.000000 
( 6,  0) 	 0.000000 	 1.135671 	 0.000000 	 0.000000 
( 6,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  4) 	 0.000000 	 1.135671 	 0.000000 	 0.000000 
( 6,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  6) 	 0.000000 	 7.870163 	 0.000000 	 0.000000 
( 6,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  9) 	 0.000000 	 8.622198 	 0.000000 	 0.000000 
( 7,  0) 	 0.000000 	 1.135335 	 0.000000 	 0.000000 
( 7,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  4) 	 0.000000 	 1.000034 	 0.000000 	 0.000000 
( 7,  5) 	 0.877896 	 0.000000 	 6.291983 	 0.000000 
( 7,  6) 	 0.000000 	 7.056780 	 0.000000 	 0.000000 
( 7,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  9) 	 0.000000 	 8.072070 	 -0.500000 	 0.000000 
( 8,  0) 	 0.000000 	 0.999698 	 0.000000 	 0.000000 
( 8,  1) 	 0.878198 	 0.000000 	 0.000000 	 4.096128 
( 8,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  6) 	 0.000000 	 0.000000 	 0.000335 	 0.000000 
( 8,  7) 	 0.000000 	 -0.499665 	 0.000000 	 -0.000000 
( 8,  8) 	 -0.000000 	 0.000000 	 0.000000 	 -0.000000 
( 8,  9) 	 0.000000 	 7.566220 	 0.000000 	 0.000000 
( 9,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  1) 	 0.000000 	 0.000000 	 4.599339 	 0.000000 
( 9,  2) 	 0.000000 	 0.000000 	 5.121370 	 0.000000 
( 9,  3) 	 0.000000 	 0.000000 	 5.397154 	 0.000000 
( 9,  4) 	 0.718781 	 0.000000 	 5.678267 	 0.000000 
( 9,  5) 	 0.000000 	 0.000000 	 5.989453 	 0.000000 
( 9,  6) 	 0.000000 	 0.000000 	 6.317671 	 0.000000 
( 9,  7) 	 -0.328050 	 0.000000 	 6.293925 	 1.175876 
( 9,  8) 	 -0.000000 	 0.000000 	 6.410933 	 -0.500000 
( 9,  9) 	 0.000000 	 6.833820 	 0.000000 	 0.000000 
