State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 0.000000 	 0.000000 	 0.000000 	 10.475143 
( 0,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  4) 	 0.000000 	 1.645560 	 11.896947 	 2.553906 
( 0,  5) 	 0.000000 	 0.000000 	 16.597645 	 0.000000 
( 0,  6) 	 0.000000 	 0.000000 	 17.645059 	 0.000000 
( 0,  7) 	 0.000000 	 0.000000 	 15.973152 	 6.041359 
( 0,  8) 	 0.000000 	 0.000000 	 0.000000 	 15.857068 
( 0,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  0) 	 -1.072104 	 0.860517 	 13.167115 	 0.000000 
( 1,  1) 	 2.094008 	 0.000000 	 14.644770 	 -0.305511 
( 1,  2) 	 0.000000 	 0.000000 	 14.882954 	 2.686979 
( 1,  3) 	 2.201684 	 0.000000 	 14.835045 	 0.000000 
( 1,  4) 	 0.000000 	 10.514628 	 6.100738 	 0.000000 
( 1,  5) 	 0.000000 	 11.091224 	 0.000000 	 0.000000 
( 1,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  7) 	 0.000000 	 0.000000 	 10.610164 	 0.000000 
( 1,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  9) 	 11.286092 	 0.000000 	 0.000000 	 0.000000 
( 2,  0) 	 0.000000 	 5.958543 	 0.000000 	 0.000000 
( 2,  1) 	 1.364626 	 -0.633005 	 -0.472799 	 0.000000 
( 2,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  8) 	 0.000000 	 16.400285 	 -0.626515 	 0.000000 
( 2,  9) 	 0.000000 	 10.460449 	 0.000000 	 0.000000 
( 3,  0) 	 0.000000 	 5.888199 	 0.000000 	 0.000000 
