State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -0.00 	 -0.00 	 -2.00 	 -2.54 
( 0,  1) 	 -0.00 	 -0.00 	 -0.81 	 -2.27 
( 0,  2) 	 -0.00 	 -0.00 	 -1.09 	 -0.27 
( 0,  3) 	 -0.00 	 -0.27 	 -5.09 	 -0.00 
( 0,  4) 	 -0.00 	 -0.27 	 -7.08 	 -0.27 
( 0,  5) 	 -0.00 	 -0.00 	 -5.36 	 -2.27 
( 0,  6) 	 -0.00 	 -0.00 	 -0.55 	 -0.27 
( 0,  7) 	 -0.00 	 -0.27 	 -1.09 	 -0.00 
( 0,  8) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 0,  9) 	 -0.27 	 -0.00 	 -0.00 	 -0.00 
( 1,  0) 	 -0.00 	 -0.00 	 -0.81 	 -2.54 
( 1,  1) 	 -0.00 	 -0.27 	 -4.54 	 -0.54 
( 1,  2) 	 -0.00 	 -0.27 	 -4.81 	 -0.00 
( 1,  3) 	 -0.00 	 -2.27 	 -3.36 	 -0.00 
( 1,  4) 	 -0.00 	 -2.54 	 -1.63 	 -0.27 
( 1,  5) 	 -0.00 	 -0.27 	 -5.09 	 -2.54 
( 1,  6) 	 -0.00 	 -0.27 	 -1.63 	 -0.27 
( 1,  7) 	 -0.00 	 -2.81 	 -8.55 	 -0.00 
( 1,  8) 	 -0.27 	 -0.27 	 -1.35 	 -0.00 
( 1,  9) 	 -2.00 	 -0.27 	 -0.00 	 -0.00 
( 2,  0) 	 -0.00 	 -0.27 	 -0.27 	 -2.27 
( 2,  1) 	 -0.00 	 -2.27 	 -0.54 	 -0.27 
( 2,  2) 	 -0.00 	 -0.27 	 -0.81 	 -0.00 
( 2,  3) 	 -0.00 	 -0.81 	 -2.28 	 -0.00 
( 2,  4) 	 -0.00 	 -2.27 	 -0.82 	 -0.27 
( 2,  5) 	 -0.00 	 -0.27 	 -5.36 	 -2.27 
( 2,  6) 	 -0.00 	 -1.09 	 -2.44 	 -0.27 
( 2,  7) 	 -0.00 	 -7.08 	 -6.17 	 -0.00 
( 2,  8) 	 -0.00 	 -1.36 	 -2.55 	 -0.00 
( 2,  9) 	 -0.27 	 -2.00 	 -0.27 	 -0.00 
( 3,  0) 	 -0.00 	 -0.27 	 -2.00 	 -0.27 
( 3,  1) 	 -0.00 	 -2.27 	 -0.27 	 -0.00 
( 3,  2) 	 -0.00 	 -0.54 	 -0.00 	 -0.00 
( 3,  3) 	 -0.00 	 -2.27 	 -0.54 	 -0.00 
( 3,  4) 	 -0.00 	 -0.54 	 -0.82 	 -0.00 
( 3,  5) 	 -0.00 	 -0.28 	 -7.90 	 -0.27 
( 3,  6) 	 -0.00 	 -3.63 	 -11.63 	 -0.00 
( 3,  7) 	 -0.00 	 -7.36 	 -7.90 	 -0.00 
( 3,  8) 	 -0.00 	 -2.82 	 -1.09 	 -0.00 
( 3,  9) 	 -0.00 	 -0.54 	 -0.00 	 -0.00 
( 4,  0) 	 -0.00 	 -0.00 	 -0.27 	 -0.00 
( 4,  1) 	 -0.00 	 -0.27 	 -0.00 	 -0.00 
( 4,  2) 	 -0.00 	 -0.27 	 -0.54 	 -0.00 
( 4,  3) 	 -0.00 	 -2.54 	 -2.00 	 -0.00 
( 4,  4) 	 -0.00 	 -0.27 	 -0.27 	 -0.00 
( 4,  5) 	 -0.00 	 -0.82 	 -0.82 	 -0.00 
( 4,  6) 	 -0.00 	 -7.09 	 -1.36 	 -0.00 
( 4,  7) 	 -0.00 	 -1.63 	 -0.82 	 -0.00 
( 4,  8) 	 -0.00 	 -0.27 	 -0.00 	 -0.00 
( 4,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 5,  0) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 5,  1) 	 -0.00 	 -0.00 	 -0.27 	 -0.00 
( 5,  2) 	 -0.00 	 -0.54 	 -2.27 	 -0.00 
( 5,  3) 	 -0.27 	 -2.27 	 -0.54 	 -0.00 
( 5,  4) 	 -0.00 	 -0.27 	 -0.00 	 -0.00 
( 5,  5) 	 -0.00 	 -0.82 	 -0.00 	 -0.00 
( 5,  6) 	 -0.00 	 -7.63 	 -0.00 	 -0.00 
( 5,  7) 	 -0.00 	 -0.82 	 -0.00 	 -0.00 
( 5,  8) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 5,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 6,  0) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 6,  1) 	 -0.00 	 -0.27 	 -0.27 	 -0.00 
( 6,  2) 	 -0.27 	 -2.27 	 -2.27 	 -0.00 
( 6,  3) 	 -2.27 	 -0.54 	 -0.27 	 -0.00 
( 6,  4) 	 -0.27 	 -0.00 	 -0.00 	 -0.00 
( 6,  5) 	 -0.00 	 -0.82 	 -0.27 	 -0.27 
( 6,  6) 	 -0.00 	 -7.63 	 -0.00 	 -0.27 
( 6,  7) 	 -0.00 	 -0.82 	 -0.00 	 -0.00 
( 6,  8) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 6,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 7,  0) 	 -0.00 	 -0.00 	 -0.00 	 -0.27 
( 7,  1) 	 -0.00 	 -0.27 	 -0.00 	 -0.54 
( 7,  2) 	 -0.27 	 -2.27 	 -0.54 	 -0.00 
( 7,  3) 	 -2.27 	 -0.54 	 -0.00 	 -0.00 
( 7,  4) 	 -0.27 	 -0.00 	 -0.27 	 -0.27 
( 7,  5) 	 -0.00 	 -0.82 	 -2.27 	 -2.27 
( 7,  6) 	 -0.00 	 -7.63 	 -0.27 	 -2.27 
( 7,  7) 	 -0.00 	 -0.82 	 -0.00 	 -0.27 
( 7,  8) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 7,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 8,  0) 	 -0.27 	 -0.27 	 -0.27 	 -2.54 
( 8,  1) 	 -0.27 	 -0.00 	 -1.08 	 -4.27 
( 8,  2) 	 -0.27 	 -0.81 	 -2.27 	 -0.54 
( 8,  3) 	 -0.27 	 -2.00 	 -0.54 	 -0.00 
( 8,  4) 	 -0.00 	 -0.27 	 -0.54 	 -0.00 
( 8,  5) 	 -0.00 	 -0.82 	 -2.54 	 -0.27 
( 8,  6) 	 -0.00 	 -7.08 	 -0.27 	 -0.27 
( 8,  7) 	 -0.00 	 -0.81 	 -0.00 	 -0.00 
( 8,  8) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 8,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 9,  0) 	 -2.27 	 -2.00 	 -2.81 	 -0.27 
( 9,  1) 	 -2.54 	 -0.54 	 -6.54 	 -0.54 
( 9,  2) 	 -2.27 	 -2.00 	 -3.35 	 -0.00 
( 9,  3) 	 -0.27 	 -0.54 	 -2.54 	 -0.00 
( 9,  4) 	 -0.00 	 -0.00 	 -2.54 	 -0.00 
( 9,  5) 	 -0.00 	 -0.27 	 -2.54 	 -0.00 
( 9,  6) 	 -0.00 	 -2.81 	 -0.27 	 -0.00 
( 9,  7) 	 -0.00 	 -0.27 	 -0.00 	 -0.00 
( 9,  8) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 9,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
