State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 0.000000 	 0.000000 	 0.878198 	 2.649390 
( 0,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.999698 
( 0,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  5) 	 0.000000 	 0.000000 	 9.085576 	 0.000000 
( 0,  6) 	 0.000000 	 0.000000 	 10.202163 	 0.000000 
( 0,  7) 	 0.000000 	 0.000000 	 10.659688 	 0.000000 
( 0,  8) 	 0.000000 	 0.000000 	 0.000000 	 12.718644 
( 0,  9) 	 4.131341 	 0.000000 	 0.000000 	 0.000000 
( 1,  0) 	 0.000000 	 0.000000 	 2.987775 	 0.000000 
( 1,  1) 	 0.000000 	 0.000000 	 7.364056 	 0.000000 
( 1,  2) 	 0.000000 	 0.000000 	 7.841285 	 0.000000 
( 1,  3) 	 0.000000 	 0.000000 	 8.169877 	 0.000000 
( 1,  4) 	 0.000000 	 0.000000 	 8.226306 	 0.000000 
( 1,  5) 	 0.000000 	 8.204543 	 0.000000 	 0.000000 
( 1,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  9) 	 13.892867 	 -0.121802 	 0.000000 	 0.000000 
( 2,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  7) 	 -0.500030 	 0.000000 	 0.000335 	 0.000000 
( 2,  8) 	 0.000000 	 0.000000 	 0.000000 	 -0.404497 
( 2,  9) 	 0.000000 	 13.435593 	 0.000000 	 0.000000 
( 3,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  5) 	 0.000000 	 0.000000 	 0.000000 	 -0.000000 
( 3,  6) 	 -0.000000 	 -0.828050 	 -0.328314 	 -0.405000 
( 3,  7) 	 -0.265935 	 -0.405326 	 0.000000 	 -0.500000 
( 3,  8) 	 0.000000 	 -0.000151 	 0.000000 	 -0.500000 
( 3,  9) 	 0.000000 	 13.078722 	 0.000000 	 -0.288658 
( 4,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  3) 	 0.000000 	 0.000000 	 -0.500000 	 -0.000000 
( 4,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  5) 	 0.000000 	 0.000000 	 -0.000000 	 0.000000 
( 4,  6) 	 -0.000000 	 -0.000000 	 -0.500000 	 -0.000000 
( 4,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  9) 	 3.837203 	 12.283027 	 -0.873071 	 -0.460702 
( 5,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  3) 	 0.000000 	 -0.000000 	 0.000000 	 -0.000000 
( 5,  4) 	 0.000000 	 -0.500000 	 -0.405000 	 0.000000 
( 5,  5) 	 -0.328050 	 -0.000000 	 0.000000 	 -0.500000 
( 5,  6) 	 -0.000000 	 0.000000 	 0.000000 	 -0.422530 
( 5,  7) 	 -0.000000 	 0.000000 	 -0.283127 	 0.000000 
( 5,  8) 	 -0.000000 	 -0.500000 	 -0.175222 	 0.164323 
( 5,  9) 	 -0.035916 	 11.699982 	 -0.458431 	 -0.586521 
( 6,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  2) 	 -0.500000 	 0.000000 	 0.000000 	 0.000000 
( 6,  3) 	 -0.405000 	 0.000000 	 0.000000 	 0.000000 
( 6,  4) 	 -0.328050 	 -0.405000 	 -0.500000 	 0.000000 
( 6,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  6) 	 -0.750000 	 -0.171125 	 6.553745 	 -0.953911 
( 6,  7) 	 -0.015401 	 -0.000000 	 7.255899 	 -0.500000 
( 6,  8) 	 -0.000000 	 0.133102 	 7.738300 	 0.000000 
( 6,  9) 	 0.032248 	 10.820955 	 -0.499284 	 -0.224432 
( 7,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  2) 	 0.000000 	 0.000000 	 -0.055036 	 -0.000000 
( 7,  3) 	 -0.000000 	 0.000000 	 -0.328050 	 -0.192464 
( 7,  4) 	 -0.000000 	 -0.405000 	 -1.034491 	 -0.500000 
( 7,  5) 	 -0.837938 	 -0.707350 	 5.164345 	 -1.166247 
( 7,  6) 	 -0.086380 	 5.418776 	 -1.623466 	 -0.019557 
( 7,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  8) 	 -0.500000 	 0.000007 	 -0.405000 	 0.045255 
( 7,  9) 	 -0.405000 	 8.182047 	 -0.500000 	 -0.192216 
( 8,  0) 	 -0.500000 	 0.000000 	 -0.000000 	 0.000000 
( 8,  1) 	 -0.405000 	 0.000000 	 0.000000 	 2.845204 
( 8,  2) 	 -0.328050 	 -0.000000 	 -0.001103 	 0.000000 
( 8,  3) 	 -0.265721 	 -0.012260 	 -0.710051 	 -0.053808 
( 8,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  5) 	 -0.750000 	 -0.944660 	 -0.265721 	 0.003114 
( 8,  6) 	 0.004215 	 -0.155108 	 -0.056612 	 -0.070736 
( 8,  7) 	 -0.188241 	 -0.890797 	 0.040682 	 -0.262698 
( 8,  8) 	 0.043965 	 0.043970 	 -0.266064 	 -0.193752 
( 8,  9) 	 -0.129530 	 7.205402 	 -1.796856 	 -0.405000 
( 9,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  1) 	 0.000000 	 -0.000000 	 3.296969 	 -0.500000 
( 9,  2) 	 -0.328050 	 -0.000000 	 3.782433 	 -0.750000 
( 9,  3) 	 -0.000000 	 -0.002207 	 4.033924 	 -0.501788 
