State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 0.000000 	 0.000000 	 6.504027 	 1.271006 
( 0,  1) 	 0.000000 	 0.000000 	 0.000000 	 7.328742 
( 0,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  5) 	 0.000000 	 0.000000 	 7.035986 	 0.000000 
( 0,  6) 	 0.000000 	 0.000000 	 8.174730 	 0.000000 
( 0,  7) 	 0.000000 	 1.117924 	 9.584962 	 0.000000 
( 0,  8) 	 0.000000 	 0.000000 	 0.000000 	 12.006529 
( 0,  9) 	 6.004047 	 0.000000 	 0.000000 	 0.000000 
( 1,  0) 	 0.000000 	 0.000000 	 0.000000 	 1.033424 
( 1,  1) 	 0.000000 	 0.000000 	 1.000034 	 6.189073 
( 1,  2) 	 0.000000 	 0.000000 	 1.135335 	 0.000000 
( 1,  3) 	 0.000000 	 0.000000 	 3.118701 	 0.000000 
( 1,  4) 	 0.000000 	 0.000000 	 3.292777 	 0.000000 
( 1,  5) 	 0.000000 	 6.021611 	 0.000000 	 0.000000 
( 1,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  7) 	 0.000000 	 0.000000 	 10.426860 	 0.000000 
( 1,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  9) 	 8.817297 	 1.150546 	 1.568455 	 0.000000 
( 2,  0) 	 0.000000 	 0.000000 	 0.000000 	 3.749370 
( 2,  1) 	 -0.122406 	 0.000000 	 0.000000 	 6.265300 
( 2,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  3) 	 0.000000 	 -0.632854 	 0.271677 	 0.000000 
( 2,  4) 	 -0.024451 	 0.000000 	 0.522009 	 0.000000 
( 2,  5) 	 0.000000 	 2.866284 	 -0.499933 	 0.000000 
( 2,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  7) 	 0.000000 	 5.416489 	 10.087252 	 0.000000 
( 2,  8) 	 0.000000 	 16.457801 	 -0.599750 	 0.000000 
( 2,  9) 	 0.000000 	 10.137924 	 0.000000 	 0.000000 
( 3,  0) 	 0.000000 	 0.000000 	 0.000000 	 3.412087 
( 3,  1) 	 0.000000 	 0.000000 	 0.000000 	 6.368269 
( 3,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  3) 	 -0.915517 	 -0.512611 	 10.008556 	 2.605682 
( 3,  4) 	 -0.741871 	 0.000369 	 11.087606 	 0.000000 
( 3,  5) 	 -0.600915 	 -0.404610 	 12.750616 	 -0.000000 
( 3,  6) 	 -0.327734 	 -1.614329 	 19.751613 	 0.000000 
( 3,  7) 	 0.000000 	 10.939257 	 12.654406 	 2.872380 
( 3,  8) 	 3.357071 	 12.644643 	 0.000000 	 2.808147 
( 3,  9) 	 0.000000 	 7.633868 	 -0.500000 	 -0.405000 
( 4,  0) 	 0.000000 	 0.000000 	 2.068207 	 0.000000 
