State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 2.611669 	 0.000000 	 0.000000 	 4.251695 
( 0,  1) 	 0.004284 	 0.000000 	 0.000000 	 0.000000 
( 0,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  3) 	 -0.926733 	 -0.543995 	 -0.010262 	 0.252280 
( 0,  4) 	 -0.060822 	 -0.499615 	 -0.265677 	 0.125311 
( 0,  5) 	 -0.215207 	 -0.889597 	 3.472541 	 -0.480984 
( 0,  6) 	 -0.720574 	 -0.905000 	 4.372249 	 -0.750000 
( 0,  7) 	 -0.335360 	 0.000000 	 4.660318 	 -0.001208 
( 0,  8) 	 0.000000 	 0.000000 	 5.030718 	 0.000000 
( 0,  9) 	 0.000000 	 0.000000 	 0.000000 	 5.644940 
( 1,  0) 	 1.271219 	 0.000000 	 0.661229 	 2.553359 
( 1,  1) 	 0.391510 	 -0.366009 	 2.253065 	 0.013970 
( 1,  2) 	 1.924897 	 -0.964478 	 5.428725 	 -0.371878 
( 1,  3) 	 5.100207 	 -0.124506 	 0.635691 	 2.345426 
( 1,  4) 	 0.688717 	 -0.014968 	 0.000000 	 -0.426997 
( 1,  5) 	 0.000000 	 3.190464 	 0.000000 	 -0.122493 
( 1,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  7) 	 0.000000 	 0.000000 	 0.000000 	 1.801207 
( 1,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  9) 	 0.000000 	 0.000000 	 0.000000 	 7.304077 
( 2,  0) 	 0.000000 	 0.000000 	 0.000000 	 2.327867 
( 2,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.135738 
( 2,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  3) 	 -0.051001 	 0.094915 	 0.824113 	 -0.776284 
( 2,  4) 	 0.096072 	 1.075378 	 -0.957263 	 -0.552280 
( 2,  5) 	 -0.535582 	 3.995056 	 -0.496260 	 -1.313152 
( 2,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  7) 	 6.675087 	 0.000000 	 6.375456 	 0.000000 
( 2,  8) 	 9.972866 	 20.458017 	 0.000335 	 3.866287 
( 2,  9) 	 0.000000 	 0.000000 	 0.000000 	 5.233042 
( 3,  0) 	 0.000000 	 0.000000 	 0.012997 	 2.027528 
( 3,  1) 	 -0.124219 	 0.000000 	 -0.363927 	 -0.048461 
( 3,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  3) 	 1.740262 	 3.712529 	 2.026694 	 1.339796 
( 3,  4) 	 3.976651 	 4.456493 	 4.130654 	 0.000000 
( 3,  5) 	 4.537444 	 8.080447 	 5.411109 	 2.689173 
( 3,  6) 	 8.098191 	 6.744670 	 7.814455 	 3.060141 
( 3,  7) 	 8.822046 	 12.109007 	 10.273390 	 0.000000 
( 3,  8) 	 9.577390 	 20.632984 	 1.763725 	 0.000000 
( 3,  9) 	 8.079933 	 5.240031 	 0.000000 	 0.000000 
( 4,  0) 	 0.000000 	 0.000000 	 2.008533 	 0.000000 
( 4,  1) 	 0.000000 	 0.000000 	 1.782359 	 -0.122372 
( 4,  2) 	 0.000000 	 0.000000 	 1.380678 	 0.000000 
( 4,  3) 	 0.000000 	 3.698133 	 1.697817 	 0.000000 
( 4,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  5) 	 1.944986 	 0.000000 	 6.187424 	 0.000000 
( 4,  6) 	 5.399015 	 6.994393 	 0.000000 	 -0.034412 
( 4,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  9) 	 0.000000 	 4.707665 	 0.000000 	 0.000000 
( 5,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  1) 	 0.000000 	 -0.066278 	 0.000000 	 0.000000 
( 5,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  3) 	 0.000000 	 6.613227 	 0.000000 	 0.000000 
( 5,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  5) 	 0.000000 	 0.136006 	 0.000000 	 0.000000 
( 5,  6) 	 4.165208 	 6.861784 	 -0.122674 	 0.000000 
( 5,  7) 	 2.828694 	 -0.486332 	 0.000000 	 0.000000 
( 5,  8) 	 0.000000 	 0.000000 	 1.000335 	 0.000000 
( 5,  9) 	 0.000000 	 1.000336 	 0.000000 	 0.000000 
( 6,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  2) 	 0.000000 	 0.000000 	 5.675365 	 0.489099 
( 6,  3) 	 0.000000 	 5.966512 	 0.000000 	 0.212809 
( 6,  4) 	 1.797012 	 0.000000 	 0.000000 	 0.000000 
( 6,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  6) 	 3.738801 	 7.258073 	 0.878869 	 0.000000 
( 6,  7) 	 0.000000 	 0.000000 	 1.135033 	 0.000000 
( 6,  8) 	 0.000000 	 0.877326 	 0.000000 	 0.000000 
( 6,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  2) 	 0.000000 	 7.611763 	 1.013601 	 0.000000 
( 7,  3) 	 0.000000 	 -0.165865 	 3.349937 	 -0.114952 
( 7,  4) 	 3.601830 	 -0.121030 	 6.096712 	 0.000000 
( 7,  5) 	 6.408906 	 0.000000 	 8.751495 	 0.000000 
( 7,  6) 	 3.487867 	 8.562810 	 0.000000 	 0.000000 
( 7,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  0) 	 0.000000 	 0.000000 	 1.988588 	 0.000000 
( 8,  1) 	 1.000000 	 0.000000 	 6.778438 	 0.000000 
( 8,  2) 	 0.000000 	 7.307430 	 0.000000 	 0.000000 
( 8,  3) 	 0.000000 	 0.069483 	 0.000000 	 0.000000 
( 8,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
