State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -0.374292 	 -0.500000 	 0.155196 	 7.480617 
( 0,  1) 	 1.816401 	 0.000000 	 0.000000 	 0.000000 
( 0,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  3) 	 -0.690360 	 -0.743872 	 0.000000 	 0.066478 
( 0,  4) 	 0.000000 	 0.000000 	 10.724285 	 0.000000 
( 0,  5) 	 0.000000 	 0.000000 	 11.388114 	 0.000000 
( 0,  6) 	 3.678731 	 0.000000 	 11.877533 	 0.000000 
( 0,  7) 	 0.000000 	 0.000000 	 12.507490 	 0.000000 
( 0,  8) 	 0.000000 	 0.000000 	 12.923203 	 0.000000 
( 0,  9) 	 0.000000 	 0.000000 	 5.616415 	 10.631396 
( 1,  0) 	 -1.126914 	 -0.554054 	 8.339552 	 0.000000 
( 1,  1) 	 0.000000 	 0.078850 	 9.220876 	 0.000000 
( 1,  2) 	 0.000000 	 0.000000 	 9.595249 	 0.000000 
( 1,  3) 	 1.948735 	 0.135335 	 9.770428 	 0.000000 
( 1,  4) 	 1.824753 	 7.355345 	 3.271673 	 0.000000 
( 1,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  9) 	 15.304781 	 7.940461 	 6.013634 	 0.000000 
( 2,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  8) 	 0.000000 	 9.525866 	 9.597694 	 0.000000 
( 2,  9) 	 0.697524 	 15.582004 	 0.000000 	 0.000000 
( 3,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  6) 	 0.000000 	 4.431996 	 10.171114 	 0.000000 
( 3,  7) 	 0.000000 	 4.396443 	 10.771780 	 0.000000 
( 3,  8) 	 0.000000 	 14.013388 	 0.000000 	 2.556279 
( 3,  9) 	 0.000000 	 8.270551 	 0.000000 	 0.000000 
( 4,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  6) 	 0.000000 	 12.307986 	 0.000000 	 0.000000 
( 4,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  9) 	 0.000000 	 5.110972 	 0.000000 	 0.000000 
( 5,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
